severity,constraint,path,message,focusURL,value,shape
sh:Violation,sh:PatternConstraintComponent,schema:polygon,"The string must consists of numeric, space-separated items.",https://gleaner.io/xid/genid/cggj3gbk59mc73f1kop0,"{'type': 'Polygon', 'coordinates': [[[-128.513667, 48.311], [-143.000167, 56.668667], [-147.503333, 56.667333], [-147.500667, 47.668333], [-136.997, 47.666833], [-129.9175, 48.191167], [-128.513667, 48.311]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj3c3k59mc73f1k3t0,"{'type': 'Polygon', 'coordinates': [[[-55.3782364, 52.2620456], [-79.3904256, 52.2620456], [-79.3904256, 42.8891818], [-55.3782364, 42.8891818], [-55.3782364, 52.2620456]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj42rk59mc73f1nimg,"{'type': 'Point', 'coordinates': [-128.65701, 53.974668333]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj47bk59mc73f1oc0g,"{'type': 'Point', 'coordinates': [-152.41, 57.79]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,"The string must consists of numeric, space-separated items.",https://gleaner.io/xid/genid/cggj3rjk59mc73f1mgkg,"{'type': 'Point', 'coordinates': [-123.4860533, 48.6512217]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj443k59mc73f1nr5g,"{'type': 'Polygon', 'coordinates': [[[-128.0575, 48.4165], [-129.5135, 48.4275], [-136.9833, 47.4217], [-138.5117, 47.4], [-138.5255, 47.42], [-140.0017, 47.4133], [-141.4917, 47.4417], [-142.98, 47.43], [-143.0117, 48.395], [-144.4817, 48.4033], [-145.9817, 48.415], [-147.5017, 48.3917], [-147.525, 49.4067], [-147.5138, 50.4198], [-147.505, 50.3233], [-147.515, 51.4033], [-146.0167, 51.4233], [-145.9567, 51.3417], [-146.0067, 50.4083], [-144.4983, 50.4117], [-144.5067, 51.4983], [-143.005, 51.48], [-140.0417, 53.38], [-135.5483, 54.435], [-134.035, 54.5617], [-132.4233, 54.3883], [-134.0017, 54.4], [-134.0283, 53.4167], [-135.48, 53.4133], [-137.0283, 53.4083], [-137.0333, 52.9033], [-138.65, 52.3983], [-138.58, 51.41], [-138.5555, 50.405], [-138.52, 49.4617], [-140.0033, 49.4367], [-141.505, 49.425], [-141.4917, 48.405], [-140.0217, 48.3817], [-138.5133, 48.4183], [-138.475, 47.3817], [-138.485, 46.37], [-136.9633, 47.3967], [-135.4167, 47.4033], [-133.9817, 47.4017], [-132.5083, 47.41], [-131.0683, 48.4067], [-130.07, 48.4217], [-129.115, 48.425], [-128.02, 48.4117], [-126.2, 48.4767], [-125.4467, 48.505], [-128.0575, 48.4165]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj4irk59mc73f1q640,"{'type': 'Polygon', 'coordinates': [[[-67.0137501, 49.6416261], [-70.173161, 49.6416261], [-70.173161, 47.9817231], [-67.0137501, 47.9817231], [-67.0137501, 49.6416261]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,"The string must consists of numeric, space-separated items.",https://gleaner.io/xid/genid/cggj46bk59mc73f1o6h0,"{'type': 'Polygon', 'coordinates': [[[-71.01561, 45.57044], [-55.8672, 45.57044], [-55.8672, 51.97679], [-71.01561, 51.97679], [-71.01561, 45.57044]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj3tjk59mc73f1mp80,"{'type': 'Point', 'coordinates': [-54.074975, 47.75913833333333]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,"The string must consists of numeric, space-separated items.",https://gleaner.io/xid/genid/cggj4grk59mc73f1pr70,"{'type': 'Polygon', 'coordinates': [[[-128.513667, 48.311], [-143.000167, 56.668667], [-147.503333, 56.667333], [-147.500667, 47.668333], [-136.997, 47.666833], [-129.9175, 48.191167], [-128.513667, 48.311]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj3ork59mc73f1m4a0,"{'type': 'Point', 'coordinates': [-123.3907333, 48.3009667]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj33rk59mc73f1iorg,"{'type': 'Polygon', 'coordinates': [[[-128.7, 51.35], [-127.3, 51.35], [-127.3, 52.27], [-128.7, 52.27], [-128.7, 51.35]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,"The string must consists of numeric, space-separated items.",https://gleaner.io/xid/genid/cggj3g3k59mc73f1kna0,"{'type': 'Polygon', 'coordinates': [[[-71.28, 46.83], [-70.72, 47.14], [-70.54, 47.36], [-70.18, 47.61], [-69.83, 48.0], [-69.75, 48.12], [-70.83, 48.34], [-70.61, 48.4], [-70.18, 48.31], [-69.76, 48.23], [-69.54, 48.21], [-69.03, 48.76], [-68.55, 49.01], [-68.13, 49.17], [-67.27, 49.41], [-67.03, 49.88], [-66.71, 50.09], [-66.49, 50.2], [-66.15, 50.15], [-65.61, 50.2], [-64.01, 50.27], [-62.73, 50.21], [-61.42, 50.08], [-60.84, 50.13], [-60.15, 47.81], [-64.23, 47.46], [-64.39, 47.93], [-64.45, 48.06], [-64.74, 48.1], [-64.22, 48.5], [-64.2, 48.92], [-65.04, 49.25], [-66.06, 49.26], [-66.8, 49.1], [-67.93, 48.73], [-68.57, 48.48], [-69.2, 48.16], [-69.63, 47.84], [-70.32, 47.19], [-70.67, 46.94], [-71.12, 46.81], [-71.28, 46.83]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj3q3k59mc73f1m990,"{'type': 'Point', 'coordinates': [-123.4874033333, 48.6509166667]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,"The string must consists of numeric, space-separated items.",https://gleaner.io/xid/genid/cggj3f3k59mc73f1kjj0,"{'type': 'Point', 'coordinates': [-55.49845333333333, 47.26085666666667]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj3ebk59mc73f1kfpg,"{'type': 'Point', 'coordinates': [-124.769333, 49.4868853]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj2p3k59mc73f1h5ng,"{'type': 'Point', 'coordinates': [-123.4757833333, 48.6495]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj45bk59mc73f1o1ug,"{'type': 'Point', 'coordinates': [-126.0580216667, 48.314925]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj3e3k59mc73f1kej0,"{'type': 'Point', 'coordinates': [-123.31765, 49.0421833333]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,"The string must consists of numeric, space-separated items.",https://gleaner.io/xid/genid/cggj3drk59mc73f1kc60,"{'type': 'Polygon', 'coordinates': [[[-125.22364854812619, 50.116106505752896], [-125.22126674652097, 50.116106505752896], [-125.22126674652097, 50.11770256813347], [-125.22364854812619, 50.11770256813347], [-125.22364854812619, 50.116106505752896]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,"The string must consists of numeric, space-separated items.",https://gleaner.io/xid/genid/cggj4ajk59mc73f1oscg,"{'type': 'Polygon', 'coordinates': [[[-55.3782364, 52.2620456], [-79.3904256, 52.2620456], [-79.3904256, 42.8891818], [-55.3782364, 42.8891818], [-55.3782364, 52.2620456]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,"The string must consists of numeric, space-separated items.",https://gleaner.io/xid/genid/cggj36rk59mc73f1j74g,"{'type': 'Point', 'coordinates': [-66.11376666666666, 45.19716666666667]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,"The string must consists of numeric, space-separated items.",https://gleaner.io/xid/genid/cggj32jk59mc73f1iiog,"{'type': 'Point', 'coordinates': [-123.4988833333, 48.6222833333]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj4hrk59mc73f1q0vg,"{'type': 'Polygon', 'coordinates': [[[-70.37, 47.46], [-70.37, 47.45], [-70.4, 47.44], [-70.4, 47.45], [-70.37, 47.46]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,"The string must consists of numeric, space-separated items.",https://gleaner.io/xid/genid/cggj43bk59mc73f1nl6g,"{'type': 'Polygon', 'coordinates': [[[-71.01561, 45.57044], [-55.8672, 45.57044], [-55.8672, 51.97679], [-71.01561, 51.97679], [-71.01561, 45.57044]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,"The string must consists of numeric, space-separated items.",https://gleaner.io/xid/genid/cggj4k3k59mc73f1qcfg,"{'type': 'Polygon', 'coordinates': [[[-58.5, 50.4], [-70.0, 50.4], [-70.0, 46.5], [-58.5, 46.5], [-58.5, 50.4]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,"The string must consists of numeric, space-separated items.",https://gleaner.io/xid/genid/cggj2t3k59mc73f1ho10,"{'type': 'Polygon', 'coordinates': [[[-123.42566783333334, 49.086024], [-123.31587333333333, 49.086024], [-123.31587333333333, 49.03989166666667], [-123.42566783333334, 49.03989166666667], [-123.42566783333334, 49.086024]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj3t3k59mc73f1mn3g,"{'type': 'Point', 'coordinates': [-59.780480000000004, 54.909369999999996]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,"The string must consists of numeric, space-separated items.",https://gleaner.io/xid/genid/cggj2pjk59mc73f1h900,"{'type': 'Point', 'coordinates': [-125.7044, 49.0032]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj343k59mc73f1ip3g,"{'type': 'Point', 'coordinates': [-129.246335, 53.422376]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,"The string must consists of numeric, space-separated items.",https://gleaner.io/xid/genid/cggj48rk59mc73f1ok8g,"{'type': 'Polygon', 'coordinates': [[[-56.4210206, 51.6793019], [-71.219554, 51.6793019], [-71.219554, 46.3725807], [-56.4210206, 46.3725807], [-56.4210206, 51.6793019]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,"The string must consists of numeric, space-separated items.",https://gleaner.io/xid/genid/cggj33bk59mc73f1imkg,"{'type': 'Polygon', 'coordinates': [[[-54.1060174, 51.784192], [-69.5541752, 51.784192], [-69.5541752, 46.1549097], [-54.1060174, 46.1549097], [-54.1060174, 51.784192]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj473k59mc73f1o9s0,"{'type': 'Polygon', 'coordinates': [[[-72.02, 46.66], [-72.76, 46.66], [-72.76, 46.2], [-72.02, 46.2], [-72.02, 46.66]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,"The string must consists of numeric, space-separated items.",https://gleaner.io/xid/genid/cggj3nrk59mc73f1lup0,"{'type': 'Point', 'coordinates': [-60.025, 48.38889]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj2sjk59mc73f1hmjg,"{'type': 'Polygon', 'coordinates': [[[-124.2819, 48.64610247546087], [-122.980174088086, 48.64610247546087], [-122.980174088086, 49.63419038346333], [-124.2819, 49.63419038346333], [-124.2819, 48.64610247546087]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,"The string must consists of numeric, space-separated items.",https://gleaner.io/xid/genid/cggj4ark59mc73f1ot9g,"{'type': 'Point', 'coordinates': [-123.0387833, 48.76641667]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,"The string must consists of numeric, space-separated items.",https://gleaner.io/xid/genid/cggj37bk59mc73f1jaog,"{'type': 'Point', 'coordinates': [-125.23535, 50.0207667]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj4crk59mc73f1p82g,"{'type': 'Polygon', 'coordinates': [[[-128.513667, 48.311], [-143.000167, 56.668667], [-147.503333, 56.667333], [-147.500667, 47.668333], [-136.997, 47.666833], [-129.9175, 48.191167], [-128.513667, 48.311]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj2pjk59mc73f1h85g,"{'type': 'Point', 'coordinates': [-63.556000000000004, 44.660999]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj2nrk59mc73f1h0hg,"{'type': 'Point', 'coordinates': [-123.31687331, 49.04314848]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,"The string must consists of numeric, space-separated items.",https://gleaner.io/xid/genid/cggj4f3k59mc73f1pj10,"{'type': 'Polygon', 'coordinates': [[[-128.0575, 48.4165], [-129.5135, 48.4275], [-136.9833, 47.4217], [-138.5117, 47.4], [-138.5255, 47.42], [-140.0017, 47.4133], [-141.4917, 47.4417], [-142.98, 47.43], [-143.0117, 48.395], [-144.4817, 48.4033], [-145.9817, 48.415], [-147.5017, 48.3917], [-147.525, 49.4067], [-147.5138, 50.4198], [-147.505, 50.3233], [-147.515, 51.4033], [-146.0167, 51.4233], [-145.9567, 51.3417], [-146.0067, 50.4083], [-144.4983, 50.4117], [-144.5067, 51.4983], [-143.005, 51.48], [-140.0417, 53.38], [-135.5483, 54.435], [-134.035, 54.5617], [-132.4233, 54.3883], [-134.0017, 54.4], [-134.0283, 53.4167], [-135.48, 53.4133], [-137.0283, 53.4083], [-137.0333, 52.9033], [-138.65, 52.3983], [-138.58, 51.41], [-138.5555, 50.405], [-138.52, 49.4617], [-140.0033, 49.4367], [-141.505, 49.425], [-141.4917, 48.405], [-140.0217, 48.3817], [-138.5133, 48.4183], [-138.475, 47.3817], [-138.485, 46.37], [-136.9633, 47.3967], [-135.4167, 47.4033], [-133.9817, 47.4017], [-132.5083, 47.41], [-131.0683, 48.4067], [-130.07, 48.4217], [-129.115, 48.425], [-128.02, 48.4117], [-126.2, 48.4767], [-125.4467, 48.505], [-128.0575, 48.4165]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj433k59mc73f1nka0,"{'type': 'Point', 'coordinates': [-124.769333, 49.4868853]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,"The string must consists of numeric, space-separated items.",https://gleaner.io/xid/genid/cggj4jbk59mc73f1q8hg,"{'type': 'Polygon', 'coordinates': [[[-56.3012294, 51.9454482], [-65.2173205, 51.9454482], [-65.2173205, 49.9685992], [-56.3012294, 49.9685992], [-56.3012294, 51.9454482]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,"The string must consists of numeric, space-separated items.",https://gleaner.io/xid/genid/cggj44rk59mc73f1nvng,"{'type': 'Polygon', 'coordinates': [[[-128.17220557, 51.63545826], [-128.12482703, 51.63545826], [-128.12482703, 51.67145577], [-128.17220557, 51.67145577], [-128.17220557, 51.63545826]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj3drk59mc73f1kce0,"{'type': 'Polygon', 'coordinates': [[[-65.95942, 43.679], [-65.83601, 43.679], [-65.83601, 43.8144], [-65.95942, 43.8144], [-65.95942, 43.679]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj3krk59mc73f1lelg,"{'type': 'Point', 'coordinates': [-125.2815, 48.8082916667]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj2o3k59mc73f1h0p0,"{'type': 'Point', 'coordinates': [-126.17411321, 48.42754912]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj37jk59mc73f1jbc0,"{'type': 'Polygon', 'coordinates': [[[-70.0, 38.0], [-40.0, 38.0], [-40.0, 65.0], [-70.0, 65.0], [-70.0, 38.0]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj4gjk59mc73f1ppog,"{'type': 'Polygon', 'coordinates': [[[-68.622242, 48.999322], [-68.637561, 48.999322], [-68.637561, 48.907186], [-68.622242, 48.907186], [-68.622242, 48.999322]]]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,The polygon string must have the first and last items are the same,https://gleaner.io/xid/genid/cggj3hrk59mc73f1kurg,"{'type': 'Point', 'coordinates': [-129.0823133333, 47.973705]}",geoPolygon
sh:Violation,sh:PatternConstraintComponent,schema:polygon,"The string must consists of numeric, space-separated items.",https://gleaner.io/xid/genid/cggj44bk59mc73f1nsg0,"{'type': 'Point', 'coordinates': [-124.769333, 49.4868853]}",geoPolygon
